SIPRI AT Database ID,Supplier,Recipient,Designation,Description,Armament category,Order date,Order date is estimate,Numbers delivered,Numbers delivered is estimate,Delivery year,Delivery year is estimate,Status,SIPRI estimate,TIV deal unit,TIV delivery values,Local production
52448,United States,Australia,Mk-54 LWT,anti-submarine torpedo,Missiles,2012,No,32,Yes,2014,Yes,New,0.5,0.5,16,No
52448,United States,Australia,Mk-54 LWT,anti-submarine torpedo,Missiles,2012,No,75,Yes,2015,Yes,New,0.5,0.5,37.5,No
52448,United States,Australia,Mk-54 LWT,anti-submarine torpedo,Missiles,2012,No,77,Yes,2016,Yes,New,0.5,0.5,38.5,No
62685,United States,Australia,Harpoon Block-2,anti-ship/land-attack missile,Missiles,2017,Yes,5,Yes,2018,No,New,1,1,5,No
62685,United States,Australia,Harpoon Block-2,anti-ship/land-attack missile,Missiles,2017,Yes,5,Yes,2019,No,New,1,1,5,No
62685,United States,Australia,Harpoon Block-2,anti-ship/land-attack missile,Missiles,2017,Yes,5,Yes,2020,No,New,1,1,5,No
62685,United States,Australia,Harpoon Block-2,anti-ship/land-attack missile,Missiles,2017,Yes,5,Yes,2021,No,New,1,1,5,No
62685,United States,Australia,Harpoon Block-2,anti-ship/land-attack missile,Missiles,2017,Yes,5,Yes,2022,No,New,1,1,5,No
57716,United States,Australia,AIM-9X,long-range air-to-air missile,Missiles,2014,Yes,42,Yes,2019,No,New,0.18,0.18,7.56,No
57716,United States,Australia,AIM-9X,long-range air-to-air missile,Missiles,2014,Yes,42,Yes,2020,No,New,0.18,0.18,7.56,No
57716,United States,Australia,AIM-9X,long-range air-to-air missile,Missiles,2014,Yes,43,Yes,2021,No,New,0.18,0.18,7.74,No
57716,United States,Australia,AIM-9X,long-range air-to-air missile,Missiles,2014,Yes,42,Yes,2022,No,New,0.18,0.18,7.56,No
60832,United States,Australia,AGM-88E AARGM,anti-radar missile,Missiles,2018,No,5,Yes,2020,Yes,New,0.6,0.6,3,No
60832,United States,Australia,AGM-88E AARGM,anti-radar missile,Missiles,2018,No,5,Yes,2022,No,New,0.6,0.6,3,No
62585,United States,Australia,AIM-120C AMRAAM,long-range air-to-air missile,Missiles,2019,Yes,54,Yes,2023,Yes,New,0.6,0.6,32.4,No
62585,United States,Australia,AIM-120C AMRAAM,long-range air-to-air missile,Missiles,2019,Yes,54,Yes,2024,Yes,New,0.6,0.6,32.4,No
53412,United States,Australia,CF-6 (26000),turbofan,Engines,2004,Yes,8,No,2011,No,New,6,6,48,No
53412,United States,Australia,CF-6 (26000),turbofan,Engines,2004,Yes,2,No,2012,No,New,6,6,12,No
58482,United States,Australia,AIM-120D AMRAAM,long-range air-to-air missile,Missiles,2018,Yes,25,Yes,2019,No,New,0.8,0.8,20,No
58482,United States,Australia,AIM-120D AMRAAM,long-range air-to-air missile,Missiles,2018,Yes,50,Yes,2020,No,New,0.8,0.8,40,No
58482,United States,Australia,AIM-120D AMRAAM,long-range air-to-air missile,Missiles,2018,Yes,50,Yes,2021,No,New,0.8,0.8,40,No
58482,United States,Australia,AIM-120D AMRAAM,long-range air-to-air missile,Missiles,2018,Yes,50,Yes,2022,No,New,0.8,0.8,40,No
58482,United States,Australia,AIM-120D AMRAAM,long-range air-to-air missile,Missiles,2018,Yes,50,Yes,2023,Yes,New,0.8,0.8,40,No
58482,United States,Australia,AIM-120D AMRAAM,long-range air-to-air missile,Missiles,2018,Yes,50,Yes,2024,Yes,New,0.8,0.8,40,No
53474,United States,Australia,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2013,Yes,150,Yes,2014,No,New,0.05,0.05,7.5,No
53474,United States,Australia,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2013,Yes,300,Yes,2015,Yes,New,0.05,0.05,15,No
53474,United States,Australia,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2013,Yes,150,Yes,2016,Yes,New,0.05,0.05,7.5,No
30881,United States,Australia,F-35A Lightning-2,FGA aircraft,Aircraft,2009,Yes,2,No,2014,No,New,55,55,110,Yes
30881,United States,Australia,F-35A Lightning-2,FGA aircraft,Aircraft,2009,Yes,8,No,2018,No,New,55,55,440,Yes
30881,United States,Australia,F-35A Lightning-2,FGA aircraft,Aircraft,2009,Yes,8,No,2019,No,New,55,55,440,Yes
30881,United States,Australia,F-35A Lightning-2,FGA aircraft,Aircraft,2009,Yes,15,No,2020,No,New,55,55,825,Yes
30881,United States,Australia,F-35A Lightning-2,FGA aircraft,Aircraft,2009,Yes,15,No,2021,No,New,55,55,825,Yes
30881,United States,Australia,F-35A Lightning-2,FGA aircraft,Aircraft,2009,Yes,12,No,2022,No,New,55,55,660,Yes
30881,United States,Australia,F-35A Lightning-2,FGA aircraft,Aircraft,2009,Yes,3,No,2023,No,New,55,55,165,Yes
30881,United States,Australia,F-35A Lightning-2,FGA aircraft,Aircraft,2009,Yes,9,No,2024,,New,55,55,495,Yes
31007,United States,Australia,P-8A,anti-submarine aircraft,Aircraft,2014,No,1,No,2016,No,New,125,125,125,Yes
31007,United States,Australia,P-8A,anti-submarine aircraft,Aircraft,2014,No,4,No,2017,No,New,125,125,500,Yes
31007,United States,Australia,P-8A,anti-submarine aircraft,Aircraft,2014,No,2,No,2018,No,New,125,125,250,Yes
31007,United States,Australia,P-8A,anti-submarine aircraft,Aircraft,2014,No,4,No,2019,No,New,125,125,500,Yes
31007,United States,Australia,P-8A,anti-submarine aircraft,Aircraft,2014,No,1,No,2020,No,New,125,125,125,Yes
60152,United States,Australia,Bell-429,light helicopter,Aircraft,2015,Yes,1,No,2016,No,New,2.8,2.8,2.8,No
40080,United States,Australia,AGM-154 JSOW,guided glide bomb,Missiles,2007,Yes,5,Yes,2010,Yes,New,0.4,0.4,2,No
40080,United States,Australia,AGM-154 JSOW,guided glide bomb,Missiles,2007,Yes,5,Yes,2011,No,New,0.4,0.4,2,No
40080,United States,Australia,AGM-154 JSOW,guided glide bomb,Missiles,2007,Yes,5,Yes,2012,No,New,0.4,0.4,2,No
40080,United States,Australia,AGM-154 JSOW,guided glide bomb,Missiles,2007,Yes,10,Yes,2014,No,New,0.4,0.4,4,No
40080,United States,Australia,AGM-154 JSOW,guided glide bomb,Missiles,2007,Yes,10,Yes,2015,Yes,New,0.4,0.4,4,No
40080,United States,Australia,AGM-154 JSOW,guided glide bomb,Missiles,2007,Yes,10,Yes,2016,Yes,New,0.4,0.4,4,No
60924,United States,Australia,APKWS,air-to-surface missile,Missiles,2016,No,500,Yes,2018,No,New,0.01,0.01,5,No
50230,United States,Australia,SPY-1F,air-search radar,Sensors,2008,No,1,No,2017,No,New,20,20,20,No
50230,United States,Australia,SPY-1F,air-search radar,Sensors,2008,No,1,No,2018,No,New,20,20,20,No
50230,United States,Australia,SPY-1F,air-search radar,Sensors,2008,No,1,No,2020,No,New,20,20,20,No
50277,United States,Australia,Type-2150,anti-submarine sonar,Sensors,2007,Yes,1,No,2017,No,New,30,30,30,No
50277,United States,Australia,Type-2150,anti-submarine sonar,Sensors,2007,Yes,1,No,2018,No,New,30,30,30,No
50277,United States,Australia,Type-2150,anti-submarine sonar,Sensors,2007,Yes,1,No,2020,No,New,30,30,30,No
51390,United States,Australia,SPQ-9,fire-control radar,Sensors,2009,No,1,No,2017,No,New,3.5,3.5,3.5,No
51390,United States,Australia,SPQ-9,fire-control radar,Sensors,2009,No,1,No,2018,No,New,3.5,3.5,3.5,No
51390,United States,Australia,SPQ-9,fire-control radar,Sensors,2009,No,1,No,2020,No,New,3.5,3.5,3.5,No
56287,United States,Australia,Mk-54 LWT,anti-submarine torpedo,Missiles,2015,Yes,10,Yes,2016,Yes,New,0.5,0.5,5,No
56287,United States,Australia,Mk-54 LWT,anti-submarine torpedo,Missiles,2015,Yes,30,Yes,2017,Yes,New,0.5,0.5,15,No
56287,United States,Australia,Mk-54 LWT,anti-submarine torpedo,Missiles,2015,Yes,30,Yes,2018,Yes,New,0.5,0.5,15,No
56287,United States,Australia,Mk-54 LWT,anti-submarine torpedo,Missiles,2015,Yes,30,Yes,2019,Yes,New,0.5,0.5,15,No
53565,United States,Australia,AIM-120C AMRAAM,long-range air-to-air missile,Missiles,2013,Yes,4,Yes,2015,Yes,New,0.6,0.6,2.4,No
53565,United States,Australia,AIM-120C AMRAAM,long-range air-to-air missile,Missiles,2013,Yes,106,Yes,2016,Yes,New,0.6,0.6,63.6,No
57376,United States,Australia,MK-41 SAMS,naval SAM system,Naval weapons,2006,No,1,No,2017,No,New,20,20,20,No
57376,United States,Australia,MK-41 SAMS,naval SAM system,Naval weapons,2006,No,1,No,2018,No,New,20,20,20,No
57376,United States,Australia,MK-41 SAMS,naval SAM system,Naval weapons,2006,No,1,No,2020,No,New,20,20,20,No
31340,United States,Australia,MQ-4,UAV,Aircraft,2020,Yes,1,No,2024,,New,35,35,35,No
60877,United States,Australia,ESSM,SAM,Missiles,2007,Yes,50,Yes,2017,Yes,New,0.4,0.4,20,Yes
60877,United States,Australia,ESSM,SAM,Missiles,2007,Yes,50,Yes,2018,Yes,New,0.4,0.4,20,Yes
38218,United States,Australia,MH-60R -,anti-submarine helicopter,Aircraft,2011,No,2,No,2013,No,New,16.5,16.5,33,No
38218,United States,Australia,MH-60R -,anti-submarine helicopter,Aircraft,2011,No,4,No,2014,No,New,16.5,16.5,66,No
38218,United States,Australia,MH-60R -,anti-submarine helicopter,Aircraft,2011,No,11,No,2015,No,New,16.5,16.5,181.5,No
38218,United States,Australia,MH-60R -,anti-submarine helicopter,Aircraft,2011,No,7,No,2016,No,New,16.5,16.5,115.5,No
64876,United States,Australia,EA-18G Growler,FGA/electronic warfare aircraft,Aircraft,2022,Yes,1,No,2023,No,Second hand,60,24,24,No
65077,United States,Australia,S-70L Black Hawk,transport helicopter,Aircraft,2022,Yes,3,No,2023,No,New,7.25,7.25,21.75,No
65077,United States,Australia,S-70L Black Hawk,transport helicopter,Aircraft,2022,Yes,7,No,2024,,New,7.25,7.25,50.75,No
55851,United States,Australia,vehicle engine 201-300,vehicle engine,Engines,2012,No,25,Yes,2012,Yes,New,0.03,0.03,0.75,No
55851,United States,Australia,vehicle engine 201-300,vehicle engine,Engines,2012,No,123,Yes,2013,No,New,0.03,0.03,3.69,No
55851,United States,Australia,vehicle engine 201-300,vehicle engine,Engines,2012,No,66,Yes,2014,No,New,0.03,0.03,1.98,No
58082,United States,Australia,AGM-88E AARGM,anti-radar missile,Missiles,2015,No,8,Yes,2016,Yes,New,0.6,0.6,4.8,No
58082,United States,Australia,AGM-88E AARGM,anti-radar missile,Missiles,2015,No,8,Yes,2017,Yes,New,0.6,0.6,4.8,No
36186,United States,Australia,King Air,light transport aircraft,Aircraft,2009,Yes,5,No,2010,No,New,2.85,2.85,14.25,No
59149,United States,Australia,M-1156,guided shell,Missiles,2013,Yes,1330,Yes,2016,No,New,0.03,0.03,39.9,No
59149,United States,Australia,M-1156,guided shell,Missiles,2013,Yes,1342,Yes,2017,No,New,0.03,0.03,40.26,No
59149,United States,Australia,M-1156,guided shell,Missiles,2013,Yes,1330,Yes,2018,Yes,New,0.03,0.03,39.9,No
67858,United States,Austria,vehicle engine 401-600,vehicle engine,Engines,2016,,14,Yes,2019,,New,0.08,0.08,1.12,No
67858,United States,Austria,vehicle engine 401-600,vehicle engine,Engines,2016,,20,Yes,2020,,New,0.08,0.08,1.6,No
67858,United States,Austria,vehicle engine 401-600,vehicle engine,Engines,2016,,16,Yes,2022,,New,0.08,0.08,1.28,No
67858,United States,Austria,vehicle engine 401-600,vehicle engine,Engines,2016,,14,Yes,2023,,New,0.08,0.08,1.12,No
67858,United States,Austria,vehicle engine 401-600,vehicle engine,Engines,2016,,18,Yes,2024,,New,0.08,0.08,1.44,No
53512,United States,Azerbaijan,vehicle engine 201-300,vehicle engine,Engines,2009,No,22,Yes,2010,No,New,0.03,0.03,0.66,No
53512,United States,Azerbaijan,vehicle engine 201-300,vehicle engine,Engines,2009,No,18,Yes,2011,No,New,0.03,0.03,0.54,No
53511,United States,Azerbaijan,vehicle engine 201-300,vehicle engine,Engines,2011,No,60,Yes,2012,No,New,0.03,0.03,1.8,No
53511,United States,Azerbaijan,vehicle engine 201-300,vehicle engine,Engines,2011,No,12,Yes,2013,No,New,0.03,0.03,0.36,No
53511,United States,Azerbaijan,vehicle engine 201-300,vehicle engine,Engines,2011,No,18,Yes,2014,No,New,0.03,0.03,0.54,No
66591,United States,Azerbaijan,aircraft engine 4501-6000,aircraft engine,Engines,2023,No,2,Yes,2024,,New,1.5,1.5,3,No
62625,United States,Bahrain,JDAM,guided bomb,Missiles,2019,Yes,50,Yes,2024,Yes,New,0.02,0.02,1,No
51843,United States,Bahrain,M-113,armoured personnel carrier,Armoured vehicles,2009,No,100,No,2010,No,Second hand,0.25,0.1,10,No
54813,United States,Bahrain,M-113,armoured personnel carrier,Armoured vehicles,2011,Yes,101,No,2017,No,Second hand,0.25,0.1,10.1,No
54813,United States,Bahrain,M-113,armoured personnel carrier,Armoured vehicles,2011,Yes,20,Yes,2018,No,Second hand,0.25,0.1,2,No
62627,United States,Bahrain,MIM-104 PAC-3 MSE,ABM missile,Missiles,2019,No,60,Yes,2024,,New,1.5,1.5,90,No
62626,United States,Bahrain,Patriot-3 SAMS,SAM system,Air-defence systems,2019,No,1,Yes,2023,Yes,New,55,55,55,No
62626,United States,Bahrain,Patriot-3 SAMS,SAM system,Air-defence systems,2019,No,1,Yes,2024,Yes,New,55,55,55,No
56738,United States,Bahrain,AAQ-33 Sniper ATP,aircraft electro-optical system,Sensors,2017,No,3,Yes,2023,Yes,New,1,1,3,No
56738,United States,Bahrain,AAQ-33 Sniper ATP,aircraft electro-optical system,Sensors,2017,No,13,Yes,2024,Yes,New,1,1,13,No
62146,United States,Bahrain,M-198 155mm,towed gun,Artillery,2018,No,6,No,2019,No,Second hand,0.85,0.34,2.04,No
56736,United States,Bahrain,F-16V Viper,FGA aircraft,Aircraft,2017,No,3,No,2023,No,New,40,40,120,No
56736,United States,Bahrain,F-16V Viper,FGA aircraft,Aircraft,2017,No,13,Yes,2024,,New,40,40,520,No
62304,United States,Bahrain,APKWS,air-to-surface missile,Missiles,2018,No,28,Yes,2022,Yes,New,0.01,0.01,0.28,No
62304,United States,Bahrain,APKWS,air-to-surface missile,Missiles,2018,No,28,Yes,2023,Yes,New,0.01,0.01,0.28,No
62620,United States,Bahrain,AIM-9X,long-range air-to-air missile,Missiles,2019,No,10,Yes,2023,Yes,New,0.18,0.18,1.8,No
62620,United States,Bahrain,AIM-9X,long-range air-to-air missile,Missiles,2019,No,22,Yes,2024,Yes,New,0.18,0.18,3.96,No
54762,United States,Bahrain,M-198 155mm,towed gun,Artillery,2012,No,12,No,2017,No,Second hand,0.85,0.34,4.08,No
54815,United States,Bahrain,M-106,self-propelled mortar,Artillery,2011,Yes,1,No,2017,No,Second hand,0.5,0.2,0.2,No
53945,United States,Bahrain,TOW,anti-tank missile,Missiles,2016,No,232,Yes,2017,Yes,New,0.01,0.01,2.32,No
53945,United States,Bahrain,TOW,anti-tank missile,Missiles,2016,No,32,Yes,2018,Yes,New,0.01,0.01,0.32,No
39214,United States,Bahrain,S-70L Black Hawk,transport helicopter,Aircraft,2007,No,8,No,2010,No,New,7.25,7.25,58,No
60279,United States,Bahrain,Cougar MRAP,armoured personnel carrier,Armoured vehicles,2017,Yes,9,No,2017,No,Second hand,0.35,0.14,1.26,No
62623,United States,Bahrain,AGM-88 HARM,anti-radar missile,Missiles,2019,No,10,Yes,2024,Yes,New,0.25,0.25,2.5,No
62628,United States,Bahrain,MIM-104 PAC-2,SAM,Missiles,2019,No,18,Yes,2023,Yes,New,1,1,18,No
62628,United States,Bahrain,MIM-104 PAC-2,SAM,Missiles,2019,No,18,Yes,2024,Yes,New,1,1,18,No
66391,United States,Bahrain,Bell-505,light helicopter,Aircraft,2022,No,3,Yes,2023,No,New,0.9,0.9,2.7,No
61290,United States,Bahrain,TOW-2B,anti-tank missile,Missiles,2017,No,221,Yes,2018,No,New,0.02,0.02,4.42,No
52612,United States,Bahrain,ATACMS-1A,surface-to-surface missile,Missiles,2011,No,30,Yes,2013,Yes,New,2,2,60,No
61253,United States,Bahrain,Swift-35,patrol boat,Ships,2018,No,2,No,2021,No,New,6,6,12,No
51123,United States,Bahrain,AIM-120C AMRAAM,long-range air-to-air missile,Missiles,2010,Yes,25,No,2015,No,New,0.6,0.6,15,No
61427,United States,Bahrain,DB-110,aircraft reconnaissance system,Sensors,2019,No,1,Yes,2023,Yes,New,4,4,4,No
61427,United States,Bahrain,DB-110,aircraft reconnaissance system,Sensors,2019,No,3,Yes,2024,Yes,New,4,4,12,No
62196,United States,Bahrain,GMLRS,guided rocket,Missiles,2018,Yes,720,Yes,2021,No,New,0.08,0.08,57.6,No
62302,United States,Bahrain,aircraft engine 1001-2000,aircraft engine,Engines,2018,Yes,1,Yes,2022,Yes,New,0.5,0.5,0.5,No
62302,United States,Bahrain,aircraft engine 1001-2000,aircraft engine,Engines,2018,Yes,1,Yes,2023,Yes,New,0.5,0.5,0.5,No
66651,United States,Bahrain,K-6 120mm,mortar,Artillery,2021,Yes,12,No,2022,No,New,0.25,0.25,3,No
66651,United States,Bahrain,K-6 120mm,mortar,Artillery,2021,Yes,4,,2023,,New,0.25,0.25,1,No
65369,United States,Bahrain,Cyclone,patrol boat,Ships,2021,Yes,5,No,2022,No,Second hand,21.5,8.6,43,No
63053,United States,Bahrain,Perry,frigate,Ships,2019,No,1,,2024,,Second hand,300,120,120,No
62195,United States,Bahrain,ATACMS-1A,surface-to-surface missile,Missiles,2019,Yes,55,Yes,2021,Yes,New,2,2,110,No
62195,United States,Bahrain,ATACMS-1A,surface-to-surface missile,Missiles,2019,Yes,55,Yes,2022,Yes,New,2,2,110,No
62303,United States,Bahrain,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2018,Yes,7,Yes,2022,Yes,New,0.05,0.05,0.35,No
62303,United States,Bahrain,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2018,Yes,7,Yes,2023,Yes,New,0.05,0.05,0.35,No
62617,United States,Bahrain,AIM-120D AMRAAM,long-range air-to-air missile,Missiles,2019,Yes,16,Yes,2024,,New,0.8,0.8,12.8,No
59130,United States,Bahrain,GMLRS,guided rocket,Missiles,2015,No,24,Yes,2017,Yes,New,0.08,0.08,1.92,No
55862,United States,Bahrain,AH-1Z Viper,combat helicopter,Aircraft,2018,No,6,No,2022,No,New,14.5,14.5,87,No
55862,United States,Bahrain,AH-1Z Viper,combat helicopter,Aircraft,2018,No,6,No,2023,No,New,14.5,14.5,87,No
62145,United States,Bangladesh,MaxxPro,armoured personnel carrier,Armoured vehicles,2018,No,50,No,2021,No,Second hand,0.32,0.13,6.4,No
62145,United States,Bangladesh,MaxxPro,armoured personnel carrier,Armoured vehicles,2018,No,39,Yes,2022,Yes,Second hand,0.32,0.13,4.99,No
62145,United States,Bangladesh,MaxxPro,armoured personnel carrier,Armoured vehicles,2018,No,33,Yes,2023,Yes,Second hand,0.32,0.13,4.22,No
62145,United States,Bangladesh,MaxxPro,armoured personnel carrier,Armoured vehicles,2018,No,19,Yes,2024,Yes,Second hand,0.32,0.13,2.43,No
57944,United States,Bangladesh,Hamilton,patrol ship,Ships,2014,No,1,No,2015,No,Second hand,135,54,54,No
60621,United States,Bangladesh,Bell-407,light helicopter,Aircraft,2020,Yes,2,No,2021,No,New,1.1,1.1,2.2,No
56068,United States,Bangladesh,Hamilton,patrol ship,Ships,2013,No,1,No,2013,No,Second hand,135,54,54,No
61209,United States,Belgium,L-ATV,armoured personnel carrier,Armoured vehicles,2020,No,66,Yes,2023,No,New,0.18,0.18,11.88,Yes
61209,United States,Belgium,L-ATV,armoured personnel carrier,Armoured vehicles,2020,No,132,Yes,2024,,New,0.18,0.18,23.76,Yes
59505,United States,Belgium,MQ-9 UAV,UAV,Aircraft,2020,No,1,Yes,2024,Yes,New,6.5,6.5,6.5,No
63822,United States,Belgium,Mk-54 LWT,anti-submarine torpedo,Missiles,2020,No,29,Yes,2024,Yes,New,0.5,0.5,14.5,No
30304,United States,Belgium,F-35A Lightning-2,FGA aircraft,Aircraft,2018,No,7,Yes,2024,,New,55,55,385,No
64072,United States,Belgium,JDAM,guided bomb,Missiles,2018,No,200,Yes,2019,Yes,New,0.02,0.02,4,No
64072,United States,Belgium,JDAM,guided bomb,Missiles,2018,No,196,Yes,2020,Yes,New,0.02,0.02,3.92,No
63952,United States,Belgium,GBU-39 SDB,guided glide bomb,Missiles,2019,Yes,50,Yes,2020,No,New,0.02,0.02,1,No
56498,United States,Belgium,AIM-9X,long-range air-to-air missile,Missiles,2014,Yes,15,Yes,2016,Yes,New,0.18,0.18,2.7,No
56498,United States,Belgium,AIM-9X,long-range air-to-air missile,Missiles,2014,Yes,15,Yes,2017,Yes,New,0.18,0.18,2.7,No
56498,United States,Belgium,AIM-9X,long-range air-to-air missile,Missiles,2014,Yes,3,Yes,2018,Yes,New,0.18,0.18,0.54,No
59890,United States,Belgium,JDAM,guided bomb,Missiles,2015,No,60,Yes,2016,Yes,New,0.02,0.02,1.2,No
58823,United States,Belgium,JDAM,guided bomb,Missiles,2011,No,180,No,2012,No,New,0.02,0.02,3.6,No
60457,United States,Belgium,JDAM,guided bomb,Missiles,2016,Yes,227,Yes,2017,Yes,New,0.02,0.02,4.54,No
60457,United States,Belgium,JDAM,guided bomb,Missiles,2016,Yes,36,Yes,2018,Yes,New,0.02,0.02,0.72,No
37877,United States,Belgium,vehicle engine 301-400,vehicle engine,Engines,2006,No,37,Yes,2010,No,New,0.05,0.05,1.85,No
37877,United States,Belgium,vehicle engine 301-400,vehicle engine,Engines,2006,No,30,Yes,2011,No,New,0.05,0.05,1.5,No
37877,United States,Belgium,vehicle engine 301-400,vehicle engine,Engines,2006,No,30,Yes,2012,No,New,0.05,0.05,1.5,No
37877,United States,Belgium,vehicle engine 301-400,vehicle engine,Engines,2006,No,30,Yes,2013,No,New,0.05,0.05,1.5,No
37877,United States,Belgium,vehicle engine 301-400,vehicle engine,Engines,2006,No,30,Yes,2014,No,New,0.05,0.05,1.5,No
37877,United States,Belgium,vehicle engine 301-400,vehicle engine,Engines,2006,No,29,Yes,2015,No,New,0.05,0.05,1.45,No
64211,United States,Belgium,RQ-21 Blackjack,UAV,Aircraft,2021,No,4,Yes,2022,Yes,New,0.07,0.07,0.28,No
56675,United States,Belgium,AAQ-33 Sniper ATP,aircraft electro-optical system,Sensors,2013,No,5,Yes,2015,Yes,New,1,1,5,No
66321,United States,Belize,Cessna-208 Caravan,light transport aircraft,Aircraft,2022,No,1,No,2023,No,New,1,1,1,No
68308,United States,Benin,vehicle engine 201-300,vehicle engine,Engines,2024,Yes,12,,2024,,New,0.03,0.03,0.36,No
65019,United States,Bhutan,vehicle engine 201-300,vehicle engine,Engines,2021,No,15,Yes,2021,No,New,0.03,0.03,0.45,No
68180,United States,Bolivia,R-44,light helicopter,Aircraft,2023,Yes,1,,2024,,Second hand,0.25,0.1,0.1,No
56502,United States,Bolivia,Tango-2,light aircraft,Aircraft,2012,Yes,1,No,2013,No,New,0.1,0.1,0.1,Yes
